"org_name";"country";"network_name";"description";"extrainfo";"ip_start";"ip_end";"cidr";"block_size";"link"
"SpaceX Starlink";"Austria";"STARLINK_5381_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 5381 Frntdeu1 Ipv";"145.224.98.0";"145.224.98.127";"145.224.98.0/25";"128";"https://networksdb.io/ips-in-network/145.224.98.0/145.224.98.127"
"SpaceX Starlink";"Austria";"STARLINK_5382_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 5382 Frntdeu1 Ipv";"145.224.98.128";"145.224.98.255";"145.224.98.128/25";"128";"https://networksdb.io/ips-in-network/145.224.98.128/145.224.98.255"
"SpaceX Starlink";"Belgium";"STARLINK_5383_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 5383 Frntdeu1 Ipv";"145.224.99.0";"145.224.99.127";"145.224.99.0/25";"128";"https://networksdb.io/ips-in-network/145.224.99.0/145.224.99.127"
"SpaceX Starlink";"Belgium";"STARLINK_5384_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 5384 Frntdeu1 Ipv";"145.224.99.128";"145.224.99.255";"145.224.99.128/25";"128";"https://networksdb.io/ips-in-network/145.224.99.128/145.224.99.255"
"SpaceX Starlink";"Poland";"STARLINK_5385_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 5385 Frntdeu1 Ipv";"145.224.100.0";"145.224.100.127";"145.224.100.0/25";"128";"https://networksdb.io/ips-in-network/145.224.100.0/145.224.100.127"
"SpaceX Starlink";"Poland";"STARLINK_5386_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 5386 Frntdeu1 Ipv";"145.224.100.128";"145.224.100.255";"145.224.100.128/25";"128";"https://networksdb.io/ips-in-network/145.224.100.128/145.224.100.255"
"SpaceX Starlink";"Denmark";"STARLINK_5363_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 5363 Frntdeu1 Ipv";"145.224.110.0";"145.224.110.127";"145.224.110.0/25";"128";"https://networksdb.io/ips-in-network/145.224.110.0/145.224.110.127"
"SpaceX Starlink";"Denmark";"STARLINK_5364_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 5364 Frntdeu1 Ipv";"145.224.110.128";"145.224.110.255";"145.224.110.128/25";"128";"https://networksdb.io/ips-in-network/145.224.110.128/145.224.110.255"
"SpaceX Starlink";"Moldova";"STARLINK_5663_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 5663 Frntdeu1 Ipv";"145.224.111.0";"145.224.111.127";"145.224.111.0/25";"128";"https://networksdb.io/ips-in-network/145.224.111.0/145.224.111.127"
"SpaceX Starlink";"Spain";"STARLINK_5336_MDRDESP1_IPV4";"SpaceX Starlink";"Starlink 5336 Mdrdesp1 Ipv";"145.224.124.0";"145.224.124.127";"145.224.124.0/25";"128";"https://networksdb.io/ips-in-network/145.224.124.0/145.224.124.127"
"SpaceX Starlink";"Spain";"STARLINK_5337_MDRDESP1_IPV4";"SpaceX Starlink";"Starlink 5337 Mdrdesp1 Ipv";"145.224.124.128";"145.224.124.255";"145.224.124.128/25";"128";"https://networksdb.io/ips-in-network/145.224.124.128/145.224.124.255"
"SpaceX Starlink";"Lithuania";"STARLINK_6898_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 6898 Lndngbr1 Ipv";"188.92.252.0";"188.92.252.127";"188.92.252.0/25";"128";"https://networksdb.io/ips-in-network/188.92.252.0/188.92.252.127"
"SpaceX Starlink";"Hungary";"STARLINK_6899_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 6899 Lndngbr1 Ipv";"188.92.252.128";"188.92.252.255";"188.92.252.128/25";"128";"https://networksdb.io/ips-in-network/188.92.252.128/188.92.252.255"
"SpaceX Starlink";"Bulgaria";"STARLINK_6900_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 6900 Lndngbr1 Ipv";"188.92.253.0";"188.92.253.127";"188.92.253.0/25";"128";"https://networksdb.io/ips-in-network/188.92.253.0/188.92.253.127"
"SpaceX Starlink";"Slovenia";"STARLINK_6901_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 6901 Lndngbr1 Ipv";"188.92.253.128";"188.92.253.255";"188.92.253.128/25";"128";"https://networksdb.io/ips-in-network/188.92.253.128/188.92.253.255"
"SpaceX Starlink";"Slovakia";"STARLINK_6906_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 6906 Lndngbr1 Ipv";"188.92.255.0";"188.92.255.127";"188.92.255.0/25";"128";"https://networksdb.io/ips-in-network/188.92.255.0/188.92.255.127"
"SpaceX Starlink";"Austria";"STARLINK_30816333_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 30816333 Frntdeu1 Ipv";"145.224.116.128";"145.224.116.255";"145.224.116.128/25";"128";"https://networksdb.io/ips-in-network/145.224.116.128/145.224.116.255"
"SpaceX Starlink";"United Kingdom";"STARLINK_58280832_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 58280832 Frntdeu1 Ipv";"145.224.117.0";"145.224.117.127";"145.224.117.0/25";"128";"https://networksdb.io/ips-in-network/145.224.117.0/145.224.117.127"
"SpaceX Starlink";"Italy";"STARLINK_85709286_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 85709286 Frntdeu1 Ipv";"145.224.117.128";"145.224.117.255";"145.224.117.128/25";"128";"https://networksdb.io/ips-in-network/145.224.117.128/145.224.117.255"
"SpaceX Starlink";"Poland";"STARLINK_5797965_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 5797965 Frntdeu1 Ipv";"145.224.118.0";"145.224.118.127";"145.224.118.0/25";"128";"https://networksdb.io/ips-in-network/145.224.118.0/145.224.118.127"
"SpaceX Starlink";"Estonia";"STARLINK_33396813_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 33396813 Frntdeu1 Ipv";"145.224.118.128";"145.224.118.255";"145.224.118.128/25";"128";"https://networksdb.io/ips-in-network/145.224.118.128/145.224.118.255"
"SpaceX Starlink";"Norway";"STARLINK_62693043_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 62693043 Frntdeu1 Ipv";"145.224.119.0";"145.224.119.127";"145.224.119.0/25";"128";"https://networksdb.io/ips-in-network/145.224.119.0/145.224.119.127"
"SpaceX Starlink";"Finland";"STARLINK_831486394834911233_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 831486394834911233 Frntdeu1 Ipv";"209.198.136.0";"209.198.136.127";"209.198.136.0/25";"128";"https://networksdb.io/ips-in-network/209.198.136.0/209.198.136.127"
"SpaceX Starlink";"Luxembourg";"STARLINK_831486395497349121_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 831486395497349121 Frntdeu1 Ipv";"209.198.136.128";"209.198.136.255";"209.198.136.128/25";"128";"https://networksdb.io/ips-in-network/209.198.136.128/209.198.136.255"
"SpaceX Starlink";"Iceland";"STARLINK_831486396089270273_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 831486396089270273 Frntdeu1 Ipv";"209.198.137.0";"209.198.137.127";"209.198.137.0/25";"128";"https://networksdb.io/ips-in-network/209.198.137.0/209.198.137.127"
"SpaceX Starlink";"Italy";"STARLINK_832570176875003905_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 832570176875003905 Frntdeu1 Ipv";"209.198.137.128";"209.198.137.255";"209.198.137.128/25";"128";"https://networksdb.io/ips-in-network/209.198.137.128/209.198.137.255"
"SpaceX Starlink";"Poland";"STARLINK_832058538522279937_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 832058538522279937 Frntdeu1 Ipv";"209.198.138.0";"209.198.138.127";"209.198.138.0/25";"128";"https://networksdb.io/ips-in-network/209.198.138.0/209.198.138.127"
"SpaceX Starlink";"Poland";"STARLINK_832058539185143809_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 832058539185143809 Frntdeu1 Ipv";"209.198.138.128";"209.198.138.255";"209.198.138.128/25";"128";"https://networksdb.io/ips-in-network/209.198.138.128/209.198.138.255"
"SpaceX Starlink";"Guernsey";"STARLINK_833471914756931585_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 833471914756931585 Lndngbr1 Ipv";"209.198.140.0";"209.198.140.127";"209.198.140.0/25";"128";"https://networksdb.io/ips-in-network/209.198.140.0/209.198.140.127"
"SpaceX Starlink";"Norway";"STARLINK_833471915362123777_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 833471915362123777 Lndngbr1 Ipv";"209.198.140.128";"209.198.140.255";"209.198.140.128/25";"128";"https://networksdb.io/ips-in-network/209.198.140.128/209.198.140.255"
"SpaceX Starlink";"Ukraine";"STARLINK_863719343969927203_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 863719343969927203 Frntdeu1 Ipv";"209.198.142.0";"209.198.142.127";"209.198.142.0/25";"128";"https://networksdb.io/ips-in-network/209.198.142.0/209.198.142.127"
"SpaceX Starlink";"Ireland";"STARLINK_863719360431783971_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 863719360431783971 Frntdeu1 Ipv";"209.198.143.0";"209.198.143.127";"209.198.143.0/25";"128";"https://networksdb.io/ips-in-network/209.198.143.0/209.198.143.127"
"SpaceX Starlink";"Slovakia";"STARLINK_863719375976595491_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 863719375976595491 Frntdeu1 Ipv";"209.198.143.128";"209.198.143.255";"209.198.143.128/25";"128";"https://networksdb.io/ips-in-network/209.198.143.128/209.198.143.255"
"SpaceX Starlink";"Slovenia";"STARLINK_863719390591156259_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 863719390591156259 Frntdeu1 Ipv";"209.198.144.0";"209.198.144.127";"209.198.144.0/25";"128";"https://networksdb.io/ips-in-network/209.198.144.0/209.198.144.127"
"SpaceX Starlink";"Sweden";"STARLINK_863719405396066339_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 863719405396066339 Frntdeu1 Ipv";"209.198.144.128";"209.198.144.255";"209.198.144.128/25";"128";"https://networksdb.io/ips-in-network/209.198.144.128/209.198.144.255"
"SpaceX Starlink";"Romania";"STARLINK_863719419886731299_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 863719419886731299 Frntdeu1 Ipv";"209.198.145.0";"209.198.145.127";"209.198.145.0/25";"128";"https://networksdb.io/ips-in-network/209.198.145.0/209.198.145.127"
"SpaceX Starlink";"Poland";"STARLINK_863719434231840803_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 863719434231840803 Frntdeu1 Ipv";"209.198.145.128";"209.198.145.255";"209.198.145.128/25";"128";"https://networksdb.io/ips-in-network/209.198.145.128/209.198.145.255"
"SpaceX Starlink";"Norway";"STARLINK_863719449024561187_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 863719449024561187 Frntdeu1 Ipv";"209.198.146.0";"209.198.146.127";"209.198.146.0/25";"128";"https://networksdb.io/ips-in-network/209.198.146.0/209.198.146.127"
"SpaceX Starlink";"Moldova";"STARLINK_863719465655730211_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 863719465655730211 Frntdeu1 Ipv";"209.198.146.128";"209.198.146.255";"209.198.146.128/25";"128";"https://networksdb.io/ips-in-network/209.198.146.128/209.198.146.255"
"SpaceX Starlink";"Lithuania";"STARLINK_863719480370888739_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 863719480370888739 Frntdeu1 Ipv";"209.198.147.0";"209.198.147.127";"209.198.147.0/25";"128";"https://networksdb.io/ips-in-network/209.198.147.0/209.198.147.127"
"SpaceX Starlink";"Hungary";"STARLINK_863719494801948707_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 863719494801948707 Frntdeu1 Ipv";"209.198.147.128";"209.198.147.255";"209.198.147.128/25";"128";"https://networksdb.io/ips-in-network/209.198.147.128/209.198.147.255"
"SpaceX Starlink";"Croatia";"STARLINK_863719509226749987_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 863719509226749987 Frntdeu1 Ipv";"209.198.148.0";"209.198.148.127";"209.198.148.0/25";"128";"https://networksdb.io/ips-in-network/209.198.148.0/209.198.148.127"
"SpaceX Starlink";"Bulgaria";"STARLINK_863719524202807331_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 863719524202807331 Frntdeu1 Ipv";"209.198.148.128";"209.198.148.255";"209.198.148.128/25";"128";"https://networksdb.io/ips-in-network/209.198.148.128/209.198.148.255"
"SpaceX Starlink";"Mayotte";"STARLINK_863719576655986723_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 863719576655986723 Frntdeu1 Ipv";"209.198.149.0";"209.198.149.127";"209.198.149.0/25";"128";"https://networksdb.io/ips-in-network/209.198.149.0/209.198.149.127"
"SpaceX Starlink";"Serbia";"STARLINK_863719591112572963_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 863719591112572963 Frntdeu1 Ipv";"209.198.149.128";"209.198.149.255";"209.198.149.128/25";"128";"https://networksdb.io/ips-in-network/209.198.149.128/209.198.149.255"
"SpaceX Starlink";"Reunion Island";"STARLINK_863719605909389347_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 863719605909389347 Frntdeu1 Ipv";"209.198.150.0";"209.198.150.127";"209.198.150.0/25";"128";"https://networksdb.io/ips-in-network/209.198.150.0/209.198.150.127"
"SpaceX Starlink";"Malta";"STARLINK_863719620554096675_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 863719620554096675 Frntdeu1 Ipv";"209.198.150.128";"209.198.150.255";"209.198.150.128/25";"128";"https://networksdb.io/ips-in-network/209.198.150.128/209.198.150.255"
"SpaceX Starlink";"Macedonia";"STARLINK_863719635356221475_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 863719635356221475 Frntdeu1 Ipv";"209.198.151.0";"209.198.151.127";"209.198.151.0/25";"128";"https://networksdb.io/ips-in-network/209.198.151.0/209.198.151.127"
"SpaceX Starlink";"Latvia";"STARLINK_863719650034974755_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 863719650034974755 Frntdeu1 Ipv";"209.198.151.128";"209.198.151.255";"209.198.151.128/25";"128";"https://networksdb.io/ips-in-network/209.198.151.128/209.198.151.255"
"SpaceX Starlink";"Luxembourg";"STARLINK_863719663949611043_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 863719663949611043 Frntdeu1 Ipv";"209.198.152.0";"209.198.152.127";"209.198.152.0/25";"128";"https://networksdb.io/ips-in-network/209.198.152.0/209.198.152.127"
"SpaceX Starlink";"Iceland";"STARLINK_863719678983536675_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 863719678983536675 Frntdeu1 Ipv";"209.198.152.128";"209.198.152.255";"209.198.152.128/25";"128";"https://networksdb.io/ips-in-network/209.198.152.128/209.198.152.255"
"SpaceX Starlink";"Georgia";"STARLINK_863719694573273123_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 863719694573273123 Frntdeu1 Ipv";"209.198.153.0";"209.198.153.127";"209.198.153.0/25";"128";"https://networksdb.io/ips-in-network/209.198.153.0/209.198.153.127"
"SpaceX Starlink";"Finland";"STARLINK_863719710468898851_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 863719710468898851 Frntdeu1 Ipv";"209.198.153.128";"209.198.153.255";"209.198.153.128/25";"128";"https://networksdb.io/ips-in-network/209.198.153.128/209.198.153.255"
